"date","confirmed","confirmed_cum","deaths","deaths_cum","tests","tests_cum","positives","positives_cum","recovered","recovered_cum","hosp","hosp_cum","icu","icu_cum","vent","vent_cum","vaccines","vaccines_cum"
2021-08-01,255,34386,0,928,140965,25181921,3,2476,31,26895,48,295,-4,58,1,26,110973,12317657
2021-08-02,227,34613,1,929,184934,25366855,3,2479,32,26927,19,314,1,59,0,26,76236,12393893
2021-08-03,222,34835,0,929,180613,25547468,0,2479,10,26937,36,350,-2,57,-5,21,200558,12594451
2021-08-04,255,35090,2,931,205177,25752645,4,2483,43,26980,15,365,0,57,3,24,213947,12808398
2021-08-05,297,35387,5,936,202623,25955268,1,2484,27,27007,4,369,0,57,1,25,221859,13030257
2021-08-06,302,35689,1,937,207740,26163008,0,2484,21,27028,19,388,-2,55,-2,23,240039,13270296
2021-08-07,357,36046,5,942,202174,26365182,0,2484,15,27043,38,426,6,61,1,24,226059,13496355
2021-08-08,285,36331,1,943,168120,26533302,2,2486,19,27062,15,441,1,62,1,25,140225,13636580
2021-08-09,300,36631,0,943,218174,26751476,0,2486,12,27074,-15,426,9,71,5,30,86566,13723146
2021-08-10,379,37010,4,947,159454,26910930,0,2486,18,27092,6,432,-8,63,-2,28,234899,13958045
2021-08-11,363,37373,2,949,207195,27118125,0,2486,12,27104,8,440,2,65,1,29,255964,14214009
2021-08-12,382,37755,2,951,243020,27361145,1,2487,12,27116,-12,428,0,65,0,29,262314,14476323
2021-08-13,412,38167,2,953,217816,27578961,5,2492,15,27131,11,439,2,67,1,30,270898,14747221
2021-08-14,496,38663,4,957,196258,27775219,1,2493,9,27140,-12,427,1,68,-1,29,264802,15012023
2021-08-15,434,39097,5,962,183085,27958304,2,2495,4,27144,-4,423,-2,66,-5,24,163176,15175199
2021-08-16,518,39615,8,970,219283,28177587,21,2516,11,27155,16,439,2,68,4,28,163727,15338926
2021-08-17,482,40097,1,971,213008,28390595,17,2533,23,27178,54,493,5,73,0,28,279465,15618391
2021-08-18,677,40774,3,974,180125,28570720,23,2556,15,27193,11,504,8,81,-3,25,273869,15892260
2021-08-19,748,41522,1,975,206177,28776897,17,2573,8,27201,10,514,5,86,0,25,309010,16201270
2021-08-20,706,42228,4,979,212663,28989560,12,2585,70,27271,-3,511,5,91,3,28,303304,16504574
2021-08-21,891,43119,3,982,197945,29187505,8,2593,33,27304,43,554,3,94,3,31,310524,16815098
2021-08-22,907,44026,3,985,273441,29460946,19,2612,26,27330,49,603,14,108,5,36,196001,17011099
2021-08-23,896,44922,3,988,392081,29853027,18,2630,42,27372,38,641,4,112,1,37,139555,17150654
2021-08-24,828,45750,0,988,211499,30064526,30,2660,22,27394,26,667,8,120,4,41,289942,17440596
2021-08-25,978,46728,2,990,218726,30283252,29,2689,26,27420,41,708,8,128,6,47,307191,17747787
2021-08-26,1111,47839,3,993,258583,30541835,14,2703,18,27438,57,765,4,132,3,50,335420,18083207
2021-08-27,976,48815,2,995,201823,30743658,22,2725,19,27457,71,836,2,134,6,56,307090,18390297
2021-08-28,1122,49937,2,997,207368,30951026,29,2754,36,27493,17,853,7,141,4,60,316330,18706627
2021-08-29,1320,51257,6,1003,172108,31123134,14,2768,38,27531,35,888,-1,140,2,62,220686,18927313
2021-08-30,1355,52612,4,1007,227561,31350695,11,2779,51,27582,37,925,13,153,-3,59,158428,19085741
2021-08-31,1239,53851,3,1010,210646,31561341,13,2792,57,27639,26,951,9,162,10,69,276925,19362666
2021-09-01,1242,55093,6,1016,259666,31821007,23,2815,62,27701,48,999,13,175,8,77,334832,19697498
2021-09-02,1482,56575,7,1023,203243,32024250,16,2831,66,27767,48,1047,9,184,0,77,330586,20028084
2021-09-03,1635,58210,13,1036,235695,32259945,20,2851,83,27850,21,1068,-4,180,-1,76,301399,20329483
2021-09-04,1741,59951,4,1040,201230,32461175,34,2885,117,27967,70,1138,18,198,1,77,312275,20641758
2021-09-05,1658,61609,3,1043,181673,32642848,16,2901,91,28058,-1,1137,0,198,9,86,213595,20855353
2021-09-06,1546,63155,5,1048,208407,32851255,14,2915,72,28130,50,1187,2,200,-4,82,49820,20905173
2021-09-07,1473,64628,8,1056,172585,33023840,26,2941,101,28231,91,1278,20,220,8,90,339762,21244935
2021-09-08,1690,66318,9,1065,203949,33227789,21,2962,101,28332,-2,1276,6,226,4,94,294651,21539586
2021-09-09,1727,68045,5,1070,240272,33468061,18,2980,96,28428,29,1305,9,235,6,100,311368,21850954
2021-09-10,1866,69911,10,1080,200822,33668883,24,3004,87,28515,14,1319,9,244,9,109,319057,22170011
2021-09-11,2044,71955,8,1088,211592,33880475,16,3020,93,28608,19,1338,14,258,12,121,303552,22473563
2021-09-12,1650,73605,7,1095,174483,34054958,18,3038,91,28699,41,1379,-1,257,0,121,195809,22669372
2021-09-13,1719,75324,7,1102,222346,34277304,14,3052,80,28779,-4,1375,6,263,0,121,133201,22802573
2021-09-14,1571,76895,4,1106,187043,34464347,23,3075,161,28940,67,1442,16,279,7,128,276176,23078749
2021-09-15,1650,78545,14,1120,223742,34688089,14,3089,191,29131,0,1442,1,280,4,132,283991,23362740
2021-09-16,1857,80402,12,1132,223818,34911907,17,3106,192,29323,2,1444,4,284,0,132,389182,23751922
2021-09-17,1800,82202,13,1145,331422,35243329,32,3138,199,29522,40,1484,-5,279,13,145,302141,24054063
2021-09-18,1854,84056,7,1152,205869,35449198,16,3154,272,29794,-28,1456,12,291,19,164,338375,24392438
2021-09-19,1573,85629,14,1166,174942,35624140,18,3172,234,30028,12,1468,1,292,-2,162,227036,24619474
2021-09-20,1472,87101,5,1171,205009,35829149,10,3182,170,30198,-26,1442,6,298,2,164,172580,24792054
2021-09-21,1609,88710,11,1182,194745,36023894,16,3198,277,30475,99,1541,6,304,-5,159,321168,25113222
2021-09-22,1662,90372,8,1190,221985,36245879,20,3218,418,30893,-23,1518,-2,302,2,161,332010,25445232
2021-09-23,1807,92179,10,1200,229864,36475743,17,3235,328,31221,12,1530,-7,295,-6,155,337285,25782517
2021-09-24,1764,93943,12,1212,215327,36691070,20,3255,242,31463,-18,1512,5,300,3,158,347796,26130313
2021-09-25,1864,95807,12,1224,186186,36877256,32,3287,402,31865,17,1529,-2,298,8,166,311275,26441588
2021-09-26,1741,97548,11,1235,168753,37046009,26,3313,374,32239,-36,1493,1,299,8,174,219373,26660961
2021-09-27,1633,99181,14,1249,171201,37217210,21,3334,327,32566,45,1538,-7,292,2,176,145382,26806343
2021-09-28,1731,100912,11,1260,203804,37421014,14,3348,161,32727,13,1551,5,297,1,177,303423,27109766
2021-09-29,1811,102723,22,1282,210417,37631431,22,3370,327,33054,-72,1479,-1,296,-11,166,331930,27441696
2021-09-30,2400,105123,11,1293,214194,37845625,32,3402,319,33373,35,1514,3,299,-1,165,308805,27750501
2021-10-01,2048,107171,20,1313,203118,38048743,54,3456,1228,34601,-31,1483,1,300,1,166,341129,28091630
2021-10-02,2144,109315,12,1325,202846,38251589,54,3510,645,35246,-15,1468,2,302,-10,156,327717,28419347
2021-10-03,2076,111391,13,1338,185775,38437364,42,3552,1197,36443,26,1494,-4,298,-3,153,211389,28630736
2021-10-04,2020,113411,10,1348,170913,38608277,40,3592,448,36891,6,1500,-2,296,4,157,138537,28769273
2021-10-05,2391,115802,13,1361,172853,38781130,35,3627,107,36998,37,1537,2,298,9,166,185742,28955015
2021-10-06,2024,117826,22,1383,189565,38970695,28,3655,1377,38375,-9,1528,-7,291,-16,150,350856,29305871
2021-10-07,2216,120042,10,1393,220866,39191561,41,3696,965,39340,-8,1520,14,305,15,165,336559,29642430
2021-10-08,2510,122552,16,1409,211751,39403312,42,3738,95,39435,2,1522,-13,292,-9,156,330621,29973051
2021-10-09,2530,125082,16,1425,177630,39580942,27,3765,1572,41007,-85,1437,-5,287,7,163,331299,30304350
2021-10-10,2372,127454,11,1436,176591,39757533,31,3796,751,41758,9,1446,6,293,6,169,236407,30540757
2021-10-11,2116,129570,16,1452,185992,39943525,36,3832,919,42677,46,1492,2,295,7,176,166090,30706847
2021-10-12,1809,131379,13,1465,179079,40122604,30,3862,846,43523,-6,1486,13,308,4,180,313635,31020482
2021-10-13,2073,133452,17,1482,208147,40330751,59,3921,1363,44886,-23,1463,-3,305,-7,173,338127,31358609
2021-10-14,2683,136135,18,1500,199258,40530009,46,3967,2256,47142,-4,1459,-8,297,-1,172,320773,31679382
2021-10-15,2586,138721,11,1511,185923,40715932,35,4002,734,47876,-45,1414,14,311,2,174,315359,31994741
2021-10-16,2311,141032,9,1520,163487,40879419,24,4026,1665,49541,79,1493,1,312,10,184,301694,32296435
2021-10-17,2103,143135,17,1537,159069,41038488,34,4060,80,49621,-52,1441,-14,298,-14,170,197684,32494119
2021-10-18,2128,145263,12,1549,153563,41192051,17,4077,2960,52581,61,1502,-1,297,9,179,159806,32653925
2021-10-19,2012,147275,15,1564,179749,41371800,25,4102,1601,54182,-86,1416,-9,288,-5,174,280373,32934298
2021-10-20,2123,149398,19,1583,192296,41564096,24,4126,1696,55878,-37,1379,-9,279,-6,168,277872,33212170
2021-10-21,2545,151943,13,1596,188693,41752789,29,4155,1903,57781,-35,1344,-4,275,2,170,277315,33489485
2021-10-22,2546,154489,21,1617,171224,41924013,13,4168,1884,59665,-34,1310,7,282,-4,166,280836,33770321
2021-10-23,1883,156372,11,1628,153824,42077837,24,4192,1614,61279,-25,1285,-2,280,-5,161,273861,34044182
2021-10-24,2175,158547,15,1643,152880,42230717,10,4202,60,61339,22,1307,-6,274,3,164,194297,34238479
2021-10-25,1683,160230,11,1654,138247,42368964,9,4211,1621,62960,11,1318,4,278,-10,154,126471,34364950
2021-10-26,1786,162016,5,1659,149428,42518392,12,4223,1662,64622,-8,1310,-13,265,-4,150,235622,34600572
2021-10-27,1753,163769,16,1675,195412,42713804,10,4233,2016,66638,-117,1193,-24,241,-1,149,227994,34828566
2021-10-28,2135,165904,27,1702,191842,42905646,8,4241,3829,70467,-42,1151,-15,226,-21,128,221089,35049655
2021-10-29,1886,167790,12,1714,173166,43078812,10,4251,105,70572,-25,1126,-10,216,-6,122,227532,35277187
2021-10-30,1565,169355,14,1728,159853,43238665,9,4260,3967,74539,-13,1113,6,222,-1,121,209947,35487134
2021-10-31,1103,170458,13,1741,143262,43381927,7,4267,28,74567,-49,1064,-11,211,-4,117,142833,35629967
2021-11-01,1572,172030,10,1751,127343,43509270,5,4272,1541,76108,4,1068,5,216,5,122,85764,35715731
2021-11-02,1135,173165,13,1764,125068,43634338,8,4280,3523,79631,-49,1019,-13,203,-7,115,186315,35902046
2021-11-03,1110,174275,12,1776,201945,43836283,15,4295,1977,81608,-35,984,-16,187,-13,102,147409,36049455
2021-11-04,1538,175813,13,1789,160466,43996749,14,4309,1902,83510,-6,978,-7,180,9,111,181768,36231223
2021-11-05,1581,177394,14,1803,170356,44167105,8,4317,69,83579,-46,932,-9,171,-9,102,181833,36413056
2021-11-06,1534,178928,10,1813,152128,44319233,19,4336,3542,87121,2,934,-9,162,-4,98,189471,36602527
2021-11-07,1379,180307,10,1823,140754,44459987,13,4349,1380,88501,-83,851,-13,149,-10,88,104884,36707411
2021-11-08,1271,181578,12,1835,122423,44582410,13,4362,1329,89830,-16,835,-9,140,-13,75,66426,36773837
2021-11-09,1292,182870,14,1849,136463,44718873,19,4381,1619,91449,16,851,-7,133,1,76,154538,36928375
2021-11-10,1202,184072,17,1866,191821,44910694,10,4391,1550,92999,-126,725,-7,126,-12,64,149424,37077799
2021-11-11,1555,185627,5,1871,163317,45074011,9,4400,650,93649,-22,703,-6,120,1,65,154133,37231932
2021-11-12,1401,187028,11,1882,174027,45248038,16,4416,681,94330,-22,681,-4,116,0,65,162003,37393935
2021-11-13,1466,188494,4,1886,137187,45385225,12,4428,636,94966,-27,654,-7,109,2,67,160229,37554164
2021-11-14,1095,189589,5,1891,135692,45520917,16,4444,255,95221,-16,638,-2,107,-5,62,90537,37644701
2021-11-15,1018,190607,6,1897,119478,45640395,14,4458,625,95846,-23,615,3,110,1,63,61360,37706061
2021-11-16,1014,191621,10,1907,144229,45784624,25,4483,4160,100006,17,632,-5,105,-2,61,140067,37846128
2021-11-17,1223,192844,9,1916,184546,45969170,12,4495,864,100870,-34,598,-13,92,-10,51,136434,37982562
2021-11-18,1274,194118,13,1929,176483,46145653,27,4522,1429,102299,-24,574,1,93,-2,49,128477,38111039
2021-11-19,1500,195618,11,1940,172701,46318354,21,4543,1284,103583,-15,559,-7,86,-3,46,127909,38238948
2021-11-20,1360,196978,5,1945,146399,46464753,15,4558,5415,108998,-21,538,-2,84,-4,42,120465,38359413
2021-11-21,1465,198443,6,1951,133841,46598594,26,4584,1225,110223,9,547,6,90,-1,41,72087,38431500
2021-11-22,1208,199651,4,1955,120294,46718888,16,4600,1109,111332,17,564,-14,76,-2,39,23360,38454860
2021-11-23,1002,200653,21,1976,119043,46837931,22,4622,935,112267,-14,550,5,81,1,40,142529,38597389
2021-11-24,1461,202114,5,1981,174641,47012572,27,4649,956,113223,-19,531,9,90,1,41,108660,38706049
2021-11-25,1535,203649,5,1986,183881,47196453,13,4662,663,113886,32,563,-8,82,3,44,105894,38811943
2021-11-26,1621,205270,7,1993,181073,47377526,10,4672,752,114638,-6,557,-6,76,-5,39,105908,38917851
2021-11-27,1478,206748,5,1998,140839,47518365,12,4684,880,115518,-21,536,-3,73,-3,36,104382,39022233
2021-11-28,1236,207984,4,2002,125282,47643647,10,4694,972,116490,-24,512,0,73,-3,33,51609,39073842
2021-11-29,1158,209142,3,2005,123759,47767406,10,4704,846,117336,30,542,2,75,-2,31,32764,39106606
2021-11-30,1096,210238,9,2014,128347,47895753,6,4710,1009,118345,1,543,-4,71,3,34,95247,39201853
2021-12-01,1418,211656,6,2020,187386,48083139,10,4720,631,118976,-11,532,0,71,-3,31,92188,39294041
2021-12-02,1704,213360,10,2030,187902,48271041,28,4748,650,119626,-19,513,-3,68,1,32,92808,39386849
2021-12-03,1526,214886,12,2042,174019,48445060,11,4759,991,120617,-2,511,3,71,2,34,99084,39485933
2021-12-04,1690,216576,10,2052,161150,48606210,12,4771,-121,120496,6,517,2,73,-4,30,98415,39584348
2021-12-05,1263,217839,8,2060,156285,48762495,9,4780,-79,120417,24,541,-4,69,-9,21,49012,39633360
2021-12-06,1279,219118,6,2066,147795,48910290,13,4793,5,120422,21,562,4,73,3,24,30611,39663971
2021-12-07,1440,220558,9,2075,154859,49065149,9,4802,4656,125078,-19,543,6,79,7,31,86870,39750841
2021-12-08,1703,222261,7,2082,205110,49270259,10,4812,3047,128125,-14,529,0,79,4,35,88417,39839258
2021-12-09,1651,223912,10,2092,192384,49462643,17,4829,1326,129451,10,539,1,80,0,35,95224,39934482
2021-12-10,1728,225640,2,2094,189307,49651950,17,4846,1287,130738,5,544,8,88,-1,34,96692,40031174
2021-12-11,1750,227390,16,2110,195312,49847262,19,4865,875,131613,-7,537,7,95,3,37,86383,40117557
2021-12-12,1540,228930,4,2114,189617,50036879,14,4879,1120,132733,-2,535,4,99,7,44,49337,40166894
2021-12-13,1838,230768,2,2116,164257,50201136,33,4912,1032,133765,34,569,4,103,5,49,22903,40189797
2021-12-14,1999,232767,7,2123,178493,50379629,18,4930,1682,135447,41,610,-1,102,4,53,153764,40343561
2021-12-15,2795,235562,4,2127,222650,50602279,45,4975,1047,136494,15,625,7,109,0,53,161915,40505476
2021-12-16,3407,238969,9,2136,268507,50870786,37,5012,894,137388,47,672,5,114,4,57,183414,40688890
2021-12-17,3801,242770,8,2144,252728,51123514,92,5104,1175,138563,44,716,-7,107,-6,51,198870,40887760
2021-12-18,4027,246797,8,2152,267346,51390860,93,5197,582,139145,1,717,4,111,1,52,209153,41096913
2021-12-19,3935,250732,4,2156,267395,51658255,110,5307,1587,140732,42,759,-1,110,-1,51,102500,41199413
2021-12-20,3953,254685,0,2156,272987,51931242,123,5430,1216,141948,-4,755,5,115,3,54,66476,41265889
2021-12-21,4522,259207,8,2164,271702,52202944,187,5617,942,142890,21,776,-1,114,0,54,194742,41460631
2021-12-22,5700,264907,8,2172,310282,52513226,272,5889,1097,143987,18,794,-3,111,-1,53,207329,41667960
2021-12-23,8634,273541,11,2183,319205,52832431,602,6491,1083,145070,68,862,10,121,-1,52,215907,41883867
2021-12-24,9049,282590,9,2192,321833,53154264,829,7320,1389,146459,49,911,10,131,0,52,192929,42076796
2021-12-25,9996,292586,6,2198,290545,53444809,835,8155,66,146525,-18,893,-2,129,2,54,0,42076796
2021-12-26,9374,301960,2,2200,240511,53685320,904,9059,1658,148183,75,968,5,134,4,58,0,42076796
2021-12-27,10136,312096,7,2207,207461,53892781,1081,10140,2998,151181,32,1000,7,141,-3,55,144272,42221068
2021-12-28,11189,323285,5,2212,220176,54112957,1297,11437,1426,152607,66,1066,-5,136,-3,52,31159,42252227
2021-12-29,18156,341441,8,2220,321573,54434530,1686,13123,1610,154217,110,1176,-9,127,-1,51,37226,42289453
2021-12-30,21251,362692,15,2235,268993,54703523,1749,14872,1370,155587,132,1308,-5,122,-4,47,148974,42438427
2021-12-31,32814,395506,15,2250,276195,54979718,2733,17605,1657,157244,152,1460,6,128,-6,41,160279,42598706
2022-01-01,35206,430712,13,2263,254200,55233918,3030,20635,0,157244,145,1605,7,135,7,48,0,42598706
2022-01-02,32216,462928,5,2268,201396,55435314,3280,23915,11035,168279,222,1827,13,148,0,48,0,42598706
2022-01-03,37030,499958,8,2276,199414,55634728,3510,27425,1871,170150,176,2003,23,171,4,52,188294,42787000
2022-01-04,47695,547653,4,2280,207570,55842298,4952,32377,3781,173931,203,2206,13,184,3,55,44533,42831533
2022-01-05,64453,612106,19,2299,235631,56077929,5236,37613,14398,188329,317,2523,12,196,2,57,212497,43044030
2022-01-06,72121,684227,13,2312,248808,56326737,5088,42701,11934,200263,184,2707,14,210,8,65,262353,43306383
2022-01-07,77699,761926,18,2330,258550,56585287,6875,49576,12895,213158,197,2904,17,227,0,65,273272,43579655
2022-01-08,87907,849833,25,2355,276110,56861397,7102,56678,10937,224095,203,3107,66,293,9,74,269306,43848961
2022-01-09,73059,922892,20,2375,255555,57116952,6774,63452,6993,231088,216,3323,7,300,-1,73,164137,44013098
2022-01-10,50578,973470,22,2397,226597,57343549,5871,69323,0,231088,221,3544,25,325,17,90,99903,44113001
2022-01-11,68823,1042293,27,2424,217948,57561497,5691,75014,0,231088,321,3865,17,342,2,92,275838,44388839
2022-01-12,71846,1114139,49,2473,288897,57850394,5749,80763,54490,285578,135,4000,8,350,11,103,341294,44730133
2022-01-13,81019,1195158,56,2529,219303,58069697,5635,86398,25580,311158,227,4227,0,350,6,109,346349,45076482
2022-01-14,66635,1261793,56,2585,252188,58321885,7211,93609,0,311158,199,4426,13,363,7,116,347072,45423554
2022-01-15,60192,1321985,54,2639,211422,58533307,5700,99309,0,311158,177,4603,23,386,-3,113,339207,45762761
2022-01-16,56464,1378449,40,2679,248945,58782252,3545,102854,0,311158,158,4761,6,392,7,120,191252,45954013
2022-01-17,47052,1425501,31,2710,202193,58984445,5840,108694,0,311158,285,5046,19,411,1,121,115279,46069292
2022-01-18,38176,1463677,78,2788,165244,59149689,3698,112392,0,311158,191,5237,8,419,10,131,329004,46398296
2022-01-19,42925,1506602,67,2855,213054,59362743,5823,118215,0,311158,70,5307,6,425,1,132,321959,46720255
2022-01-20,43543,1550145,60,2915,186535,59549278,3853,122068,0,311158,-30,5277,-7,418,9,141,332808,47053063
2022-01-21,39868,1590013,88,3003,187145,59736423,3150,125218,112,311270,-130,5147,6,424,-9,132,353190,47406253
2022-01-22,29986,1619999,64,3067,144776,59881199,-1561,123657,0,311270,-39,5108,-7,417,1,133,335954,47742207
2022-01-23,55942,1675941,58,3125,161759,60042958,8392,132049,0,311270,-72,5036,-25,392,5,138,191876,47934083
2022-01-24,4507,1680448,58,3183,120624,60163582,2405,134454,0,311270,137,5173,10,402,2,140,121177,48055260
2022-01-25,25706,1706154,76,3259,134310,60297892,3710,138164,0,311270,218,5391,-7,395,-4,136,322467,48377727
2022-01-26,33079,1739233,86,3345,161570,60459462,3601,141765,0,311270,-164,5227,-23,372,-3,133,323879,48701606
2022-01-27,77485,1816718,72,3417,140456,60599918,3456,145221,0,311270,-137,5090,12,384,0,133,82709,48784315
2022-01-28,35161,1851879,98,3515,102759,60702677,9945,155166,0,311270,-69,5021,7,391,5,138,305665,49089980
2022-01-29,29992,1881871,97,3612,137420,60840097,3043,158209,0,311270,-68,4953,3,394,-10,128,308821,49398801
2022-01-30,277619,2159490,88,3700,119336,60959433,3238,161447,0,311270,-163,4790,-27,367,-5,123,174045,49572846
2022-01-31,23128,2182618,44,3744,99056,61058489,2806,164253,0,311270,157,4947,4,371,-8,115,91289,49664135
2022-02-01,30466,2213084,77,3821,92547,61151036,3005,167258,0,311270,7,4954,3,374,17,132,262036,49926171
2022-02-02,36976,2250060,70,3891,130347,61281383,4769,172027,0,311270,-289,4665,-26,348,1,133,266736,50192907
2022-02-03,40775,2290835,84,3975,110188,61391571,11093,183120,0,311270,-71,4594,-32,316,-7,126,256965,50449872
2022-02-04,28454,2319289,84,4059,100240,61491811,3127,186247,0,311270,-145,4449,-1,315,7,133,254407,50704279
2022-02-05,24350,2343639,83,4142,106001,61597812,2774,189021,0,311270,-194,4255,-12,303,-4,129,248477,50952756
2022-02-06,21105,2364744,46,4188,88170,61685982,2776,191797,0,311270,-108,4147,-17,286,-6,123,128581,51081337
2022-02-07,20276,2385020,46,4234,82525,61768507,2563,194360,0,311270,-231,3916,-12,274,-8,115,70718,51152055
2022-02-08,24227,2409247,55,4289,86132,61854639,3154,197514,0,311270,-115,3801,-3,271,1,116,217265,51369320
2022-02-09,27333,2436580,70,4359,113891,61968530,3523,201037,0,311270,-213,3588,3,274,-2,114,221125,51590445
2022-02-10,26149,2462729,58,4417,94636,62063166,3730,204767,0,311270,-174,3414,-7,267,-8,106,215521,51805966
2022-02-11,23568,2486297,51,4468,94999,62158165,3313,208080,0,311270,-120,3294,-11,256,-7,99,202530,52008496
2022-02-12,19642,2505939,65,4533,77763,62235928,3515,211595,0,311270,-168,3126,1,257,-5,94,203969,52212465
2022-02-13,21173,2527112,47,4580,82504,62318432,2418,214013,0,311270,-116,3010,-34,223,-8,86,109070,52321535
2022-02-14,16752,2543864,25,4605,71992,62390424,2441,216454,0,311270,59,3069,8,231,6,92,49887,52371422
2022-02-15,40267,2584131,50,4655,57711,62448135,22569,239023,0,311270,-120,2949,-9,222,-4,88,170278,52541700
2022-02-16,-9080,2575051,64,4719,102972,62551107,-30629,208394,0,311270,-211,2738,1,223,-2,86,157068,52698768
2022-02-17,59127,2634178,66,4785,105258,62656365,38453,246847,0,311270,-61,2677,1,224,1,87,160271,52859039
2022-02-18,22376,2656554,40,4825,89883,62746248,3882,250729,0,311270,-149,2528,-16,208,-3,84,151720,53010759
2022-02-19,19165,2675719,45,4870,79118,62825366,3396,254125,0,311270,-91,2437,-18,190,-6,78,156810,53167569
2022-02-20,15298,2691017,33,4903,66652,62892018,2965,257090,0,311270,-45,2392,-6,184,-6,72,88029,53255598
2022-02-21,14852,2705869,17,4920,50719,62942737,3017,260107,0,311270,24,2416,-5,179,-4,68,41619,53297217
2022-02-22,19764,2725633,37,4957,82207,63024944,2947,263054,0,311270,-1,2415,-8,171,-14,54,141967,53439184
2022-02-23,24286,2749919,61,5018,100703,63125647,5955,269009,0,311270,-93,2322,1,172,-3,51,133500,53572684
2022-02-24,22263,2772182,42,5060,89532,63215179,4882,273891,0,311270,-136,2186,-13,159,-4,47,125035,53697719
2022-02-25,21438,2793620,29,5089,100549,63315728,5292,279183,0,311270,-114,2072,0,159,0,47,124697,53822416
2022-02-26,19238,2812858,35,5124,78661,63394389,4831,284014,0,311270,-47,2025,-9,150,-3,44,123107,53945523
2022-02-27,16315,2829173,27,5151,70824,63465213,3990,288004,0,311270,-30,1995,-9,141,-5,39,67202,54012725
2022-02-28,16649,2845822,12,5163,58369,63523582,4196,292200,0,311270,8,2003,-5,136,-3,36,30858,54043583
2022-03-01,21201,2867023,41,5204,69785,63593367,5105,297305,0,311270,-63,1940,-5,131,0,36,103432,54147015
2022-03-02,25302,2892325,61,5265,98154,63691521,6483,303788,0,311270,-36,1904,-10,121,-5,31,91405,54238420
2022-03-03,28381,2920706,47,5312,94936,63786457,7278,311066,0,311270,-67,1837,-3,118,-2,29,87550,54325970
2022-03-04,25032,2945738,38,5350,92085,63878542,6846,317912,0,311270,-84,1753,-6,112,4,33,87444,54413414
2022-03-05,23369,2969107,52,5402,80346,63958888,6251,324163,0,311270,-1,1752,0,112,2,35,92169,54505583
2022-03-06,20125,2989232,13,5415,70039,64028927,5584,329747,0,311270,-15,1737,1,113,-3,32,51889,54557472
2022-03-07,21529,3010761,33,5448,65023,64093950,5675,335422,0,311270,72,1809,4,117,-1,31,22939,54580411
2022-03-08,28429,3039190,17,5465,71498,64165448,7204,342626,0,311270,-21,1788,-5,112,-2,29,78829,54659240
2022-03-09,30736,3069926,34,5499,99999,64265447,8784,351410,0,311270,-51,1737,0,112,-2,27,90527,54749767
2022-03-10,34981,3104907,22,5521,108255,64373702,9516,360926,0,311270,-49,1688,-1,111,-2,25,91390,54841157
2022-03-11,32014,3136921,30,5551,96378,64470080,9841,370767,0,311270,1,1689,-10,101,1,26,92914,54934071
2022-03-12,29028,3165949,22,5573,85042,64555122,8850,379617,0,311270,-4,1685,-4,97,-1,25,107936,55042007
2022-03-13,27116,3193065,16,5589,85585,64640707,7412,387029,0,311270,17,1702,11,108,6,31,72514,55114521
2022-03-14,23705,3216770,4,5593,69645,64710352,8317,395346,0,311270,25,1727,4,112,-7,24,34594,55149115
2022-03-15,29639,3246409,25,5618,77557,64787909,10441,405787,0,311270,74,1801,-7,105,3,27,74424,55223539
2022-03-16,282922,3529331,23,5641,102020,64889929,12823,418610,0,311270,11,1812,0,105,-3,24,97497,55321036
2022-03-17,51241,3580572,26,5667,121039,65010968,15359,433969,0,311270,43,1855,-9,96,2,26,94165,55415201
2022-03-18,49841,3630413,29,5696,101292,65112260,13926,447895,0,311270,0,1855,-4,92,-1,25,92821,55508022
2022-03-19,45367,3675780,28,5724,109584,65221844,12608,460503,0,311270,48,1903,-7,85,-2,23,100896,55608918
2022-03-20,41766,3717546,9,5733,103016,65324860,11407,471910,0,311270,40,1943,3,88,3,26,71177,55680095
2022-03-21,39403,3756949,6,5739,81998,65406858,11369,483279,0,311270,103,2046,-1,87,-3,23,36546,55716641
2022-03-22,50896,3807845,27,5766,39617,65446475,14377,497656,0,311270,61,2107,10,97,-1,22,70283,55786924
2022-03-23,60326,3868171,26,5792,146305,65592780,17065,514721,0,311270,-3,2104,-2,95,-2,20,102115,55889039
2022-03-24,62782,3930953,36,5828,113852,65706632,17429,532150,0,311270,45,2149,7,102,-2,18,72877,55961916
2022-03-25,59996,3990949,26,5854,129628,65836260,16249,548399,0,311270,3,2152,-6,96,3,21,80472,56042388
2022-03-26,52355,4043304,31,5885,117569,65953829,14645,563044,0,311270,7,2159,4,100,0,21,86526,56128914
2022-03-27,48113,4091417,11,5896,115747,66069576,13978,577022,0,311270,17,2176,2,102,4,25,60822,56189736
2022-03-28,45879,4137296,6,5902,108640,66178216,14409,591431,0,311270,125,2301,12,114,1,26,30417,56220153
2022-03-29,58759,4196055,31,5933,98142,66276358,17802,609233,0,311270,63,2364,5,119,2,28,73431,56293584
2022-03-30,67048,4263103,34,5967,140083,66416441,19889,629122,0,311270,82,2446,-17,102,-5,23,65855,56359439
2022-03-31,63738,4326841,32,5999,129771,66546212,19844,648966,0,311270,46,2492,-11,91,4,27,62616,56422055
2022-04-01,60927,4387768,16,6015,133814,66680026,17951,666917,0,311270,41,2533,-3,88,-4,23,62043,56484098
