"date","state","state_abbrev","confirmed","confirmed_cum","deaths","deaths_cum","tests","tests_cum","positives","positives_cum","recovered","recovered_cum","hosp","hosp_cum","icu","icu_cum","vent","vent_cum","vaccines","vaccines_cum"
2020-02-25,"Western Australia","WA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,"New South Wales","NSW",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,"Queensland","QLD",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,"South Australia","SA",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,"Tasmania","TAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,"Victoria","VIC",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,"Western Australia","WA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,"New South Wales","NSW",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,"Queensland","QLD",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,"South Australia","SA",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,"Tasmania","TAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,"Victoria","VIC",3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,"Western Australia","WA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,"New South Wales","NSW",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,"Queensland","QLD",1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,"South Australia","SA",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,"Tasmania","TAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,"Victoria","VIC",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,"Western Australia","WA",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,"New South Wales","NSW",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,"Queensland","QLD",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,"South Australia","SA",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,"Tasmania","TAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,"Victoria","VIC",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,"Western Australia","WA",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,"New South Wales","NSW",1,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2020-03-01,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,"Queensland","QLD",0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2020-03-01,"South Australia","SA",0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2020-03-01,"Tasmania","TAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,"Victoria","VIC",2,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2020-03-01,"Western Australia","WA",0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2020-03-02,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,"New South Wales","NSW",4,9,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0
2020-03-02,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,"Queensland","QLD",0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2020-03-02,"South Australia","SA",0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2020-03-02,"Tasmania","TAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,"Victoria","VIC",0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2020-03-02,"Western Australia","WA",0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2020-03-03,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,"New South Wales","NSW",6,15,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0
2020-03-03,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,"Queensland","QLD",1,10,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0
2020-03-03,"South Australia","SA",0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2020-03-03,"Tasmania","TAS",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-03,"Victoria","VIC",0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2020-03-03,"Western Australia","WA",0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2020-03-04,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,"New South Wales","NSW",7,22,1,1,0,0,7,22,0,0,0,0,0,0,0,0,0,0
2020-03-04,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,"Queensland","QLD",1,11,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0
2020-03-04,"South Australia","SA",2,5,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
2020-03-04,"Tasmania","TAS",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-04,"Victoria","VIC",1,10,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0
2020-03-04,"Western Australia","WA",0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2020-03-05,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,"New South Wales","NSW",3,25,0,1,0,0,3,25,0,0,0,0,0,0,0,0,0,0
2020-03-05,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,"Queensland","QLD",2,13,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0
2020-03-05,"South Australia","SA",2,7,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0
2020-03-05,"Tasmania","TAS",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-05,"Victoria","VIC",0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2020-03-05,"Western Australia","WA",1,3,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2020-03-06,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,"New South Wales","NSW",3,28,0,1,0,0,3,28,0,0,0,0,0,0,0,0,0,0
2020-03-06,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,"Queensland","QLD",1,14,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0
2020-03-06,"South Australia","SA",0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2020-03-06,"Tasmania","TAS",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-06,"Victoria","VIC",0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2020-03-06,"Western Australia","WA",0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2020-03-07,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,"New South Wales","NSW",8,36,0,1,7214,7214,8,36,0,0,0,0,0,0,0,0,0,0
2020-03-07,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,"Queensland","QLD",0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
2020-03-07,"South Australia","SA",0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2020-03-07,"Tasmania","TAS",1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2020-03-07,"Victoria","VIC",1,11,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0
2020-03-07,"Western Australia","WA",0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2020-03-08,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-08,"New South Wales","NSW",4,40,1,2,794,8008,4,40,0,0,0,0,0,0,0,0,0,0
2020-03-08,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-08,"Queensland","QLD",1,15,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0
2020-03-08,"South Australia","SA",0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2020-03-08,"Tasmania","TAS",0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2020-03-08,"Victoria","VIC",1,12,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0
2020-03-08,"Western Australia","WA",1,4,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0
2020-03-09,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-09,"New South Wales","NSW",7,47,0,2,363,8371,7,47,0,0,0,0,0,0,0,0,0,0
2020-03-09,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-09,"Queensland","QLD",0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
2020-03-09,"South Australia","SA",0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2020-03-09,"Tasmania","TAS",0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2020-03-09,"Victoria","VIC",3,15,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0
2020-03-09,"Western Australia","WA",2,6,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0
2020-03-10,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-10,"New South Wales","NSW",14,61,0,2,1794,10165,14,61,0,0,0,0,0,0,0,0,0,0
2020-03-10,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-10,"Queensland","QLD",3,18,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0
2020-03-10,"South Australia","SA",0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2020-03-10,"Tasmania","TAS",0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2020-03-10,"Victoria","VIC",3,18,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0
2020-03-10,"Western Australia","WA",0,6,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2020-03-11,"Australian Capital Territory","ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-11,"New South Wales","NSW",4,65,0,2,56,10221,4,65,0,0,0,0,0,0,0,0,0,0
2020-03-11,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-11,"Queensland","QLD",2,20,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0
2020-03-11,"South Australia","SA",2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0
2020-03-11,"Tasmania","TAS",1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2020-03-11,"Victoria","VIC",3,21,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0
2020-03-11,"Western Australia","WA",3,9,0,1,0,0,3,9,0,0,0,0,0,0,0,0,0,0
2020-03-12,"Australian Capital Territory","ACT",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-12,"New South Wales","NSW",13,78,0,2,4635,14856,13,78,0,0,0,0,0,0,0,0,0,0
2020-03-12,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-12,"Queensland","QLD",7,27,0,0,0,0,7,27,0,0,0,0,0,0,0,0,0,0
2020-03-12,"South Australia","SA",3,12,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0
2020-03-12,"Tasmania","TAS",0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2020-03-12,"Victoria","VIC",6,27,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0
2020-03-12,"Western Australia","WA",0,9,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2020-03-13,"Australian Capital Territory","ACT",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-13,"New South Wales","NSW",14,92,0,2,1829,16685,14,92,0,0,0,0,0,0,0,0,0,0
2020-03-13,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-13,"Queensland","QLD",8,35,1,1,0,0,8,35,0,0,0,0,0,0,0,0,0,0
2020-03-13,"South Australia","SA",4,16,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
2020-03-13,"Tasmania","TAS",1,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
2020-03-13,"Victoria","VIC",9,36,0,0,0,0,9,36,0,0,0,0,0,0,0,0,0,0
2020-03-13,"Western Australia","WA",5,14,0,1,0,0,5,14,0,0,0,0,0,0,0,0,0,0
2020-03-14,"Australian Capital Territory","ACT",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-14,"New South Wales","NSW",20,112,0,2,3811,20496,20,112,0,0,0,0,0,0,0,0,0,0
2020-03-14,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-14,"Queensland","QLD",11,46,0,1,0,0,11,46,0,0,0,0,0,0,0,0,0,0
2020-03-14,"South Australia","SA",3,19,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0
2020-03-14,"Tasmania","TAS",1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
2020-03-14,"Victoria","VIC",13,49,0,0,0,0,13,49,0,0,0,0,0,0,0,0,0,0
2020-03-14,"Western Australia","WA",3,17,0,1,0,0,3,17,0,0,0,0,0,0,0,0,0,0
2020-03-15,"Australian Capital Territory","ACT",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-15,"New South Wales","NSW",22,134,2,4,2071,22567,22,134,0,0,0,0,0,0,0,0,0,0
2020-03-15,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-15,"Queensland","QLD",15,61,0,1,0,0,15,61,0,0,0,0,0,0,0,0,0,0
2020-03-15,"South Australia","SA",1,20,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0
2020-03-15,"Tasmania","TAS",1,6,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0
2020-03-15,"Victoria","VIC",8,57,0,0,0,0,8,57,0,0,0,0,0,0,0,0,0,0
2020-03-15,"Western Australia","WA",1,18,0,1,0,0,1,18,0,0,0,0,0,0,0,0,0,0
2020-03-16,"Australian Capital Territory","ACT",1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2020-03-16,"New South Wales","NSW",37,171,0,4,4397,26964,37,171,0,0,0,0,0,0,0,0,0,0
2020-03-16,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16,"Queensland","QLD",7,68,0,1,0,0,7,68,0,0,0,0,0,0,0,0,0,0
2020-03-16,"South Australia","SA",9,29,0,0,0,0,9,29,0,0,0,0,0,0,0,0,0,0
2020-03-16,"Tasmania","TAS",1,7,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0
2020-03-16,"Victoria","VIC",14,71,0,0,11700,11700,14,71,0,0,0,0,0,0,0,0,0,0
2020-03-16,"Western Australia","WA",10,28,0,1,0,0,10,28,0,0,0,0,0,0,0,0,0,0
2020-03-17,"Australian Capital Territory","ACT",0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2020-03-17,"New South Wales","NSW",39,210,0,4,3280,30244,39,210,0,0,0,0,0,0,0,0,0,0
2020-03-17,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,"Queensland","QLD",10,78,0,1,0,0,10,78,0,0,0,0,0,0,0,0,0,0
2020-03-17,"South Australia","SA",3,32,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0
2020-03-17,"Tasmania","TAS",0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2020-03-17,"Victoria","VIC",23,94,0,0,2500,14200,23,94,0,0,0,0,0,0,0,0,0,0
2020-03-17,"Western Australia","WA",3,31,0,1,0,0,3,31,0,0,0,0,0,0,0,0,0,0
2020-03-18,"Australian Capital Territory","ACT",1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2020-03-18,"New South Wales","NSW",57,267,1,5,5556,35800,57,267,0,0,0,0,0,0,0,0,0,0
2020-03-18,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,"Queensland","QLD",16,94,0,1,0,0,16,94,0,0,0,0,0,0,0,0,0,0
2020-03-18,"South Australia","SA",5,37,0,0,0,0,5,37,0,0,0,0,0,0,0,0,0,0
2020-03-18,"Tasmania","TAS",3,10,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0
2020-03-18,"Victoria","VIC",27,121,0,0,1000,15200,27,121,0,0,0,0,0,0,0,0,0,0
2020-03-18,"Western Australia","WA",4,35,0,1,0,0,4,35,0,0,0,0,0,0,0,0,0,0
2020-03-19,"Australian Capital Territory","ACT",1,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
2020-03-19,"New South Wales","NSW",40,307,0,5,3289,39089,40,307,0,0,0,0,0,0,0,0,0,0
2020-03-19,"Northern Territory","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,"Queensland","QLD",50,144,0,1,27064,27064,50,144,0,0,0,0,0,0,0,0,0,0
2020-03-19,"South Australia","SA",5,42,0,0,0,0,5,42,0,0,0,0,0,0,0,0,0,0
2020-03-19,"Tasmania","TAS",0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2020-03-19,"Victoria","VIC",29,150,0,0,1980,17180,29,150,28,28,0,0,0,0,0,0,0,0
2020-03-19,"Western Australia","WA",17,52,0,1,0,0,17,52,0,0,0,0,0,0,0,0,0,0
2020-03-20,"Australian Capital Territory","ACT",2,6,0,0,2218,2218,2,6,0,0,0,0,0,0,0,0,0,0
2020-03-20,"New South Wales","NSW",46,353,1,6,1562,40651,46,353,0,0,0,0,0,0,0,0,0,0
2020-03-20,"Northern Territory","NT",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2020-03-20,"Queensland","QLD",40,184,0,1,1322,28386,40,184,0,0,0,0,0,0,0,0,0,0
2020-03-20,"South Australia","SA",8,50,0,0,0,0,8,50,0,0,0,0,0,0,0,0,0,0
2020-03-20,"Tasmania","TAS",0,10,0,0,807,807,0,10,0,0,0,0,0,0,0,0,0,0
2020-03-20,"Victoria","VIC",28,178,0,0,2157,19337,28,178,11,39,0,0,0,0,0,0,0,0
2020-03-20,"Western Australia","WA",12,64,0,1,0,0,12,64,0,0,0,0,0,0,0,0,0,0
2020-03-21,"Australian Capital Territory","ACT",3,9,0,0,0,2218,3,9,0,0,0,0,0,0,0,0,0,0
2020-03-21,"New South Wales","NSW",83,436,0,6,6241,46892,83,436,0,0,0,0,0,0,0,0,0,0
2020-03-21,"Northern Territory","NT",2,4,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
2020-03-21,"Queensland","QLD",37,221,0,1,1481,29867,37,221,0,0,0,0,0,0,0,0,0,0
2020-03-21,"South Australia","SA",17,67,0,0,0,0,17,67,0,0,0,0,0,0,0,0,0,0
2020-03-21,"Tasmania","TAS",6,16,0,0,0,807,6,16,0,0,0,0,0,0,0,0,0,0
2020-03-21,"Victoria","VIC",51,229,0,0,1163,20500,51,229,12,51,0,0,0,0,0,0,0,0
2020-03-21,"Western Australia","WA",26,90,0,1,0,0,26,90,0,0,0,0,0,0,0,0,0,0
2020-03-22,"Australian Capital Territory","ACT",10,19,0,0,196,2414,10,19,0,0,0,0,0,0,0,0,0,0
2020-03-22,"New South Wales","NSW",97,533,0,6,5771,52663,97,533,0,0,0,0,0,0,0,0,0,0
2020-03-22,"Northern Territory","NT",0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2020-03-22,"Queensland","QLD",38,259,0,1,1442,31309,38,259,0,0,0,0,0,0,0,0,0,0
2020-03-22,"South Australia","SA",33,100,0,0,0,0,33,100,0,0,0,0,0,0,0,0,0,0
2020-03-22,"Tasmania","TAS",5,21,0,0,-807,0,5,21,0,0,0,0,0,0,0,0,0,0
2020-03-22,"Victoria","VIC",67,296,0,0,2400,22900,67,296,19,70,0,0,0,0,0,0,0,0
2020-03-22,"Western Australia","WA",30,120,0,1,0,0,30,120,0,0,0,0,0,0,0,0,0,0
2020-03-23,"Australian Capital Territory","ACT",13,32,0,0,194,2608,13,32,0,0,0,0,0,0,0,0,0,0
2020-03-23,"New South Wales","NSW",136,669,0,6,4278,56941,136,669,0,0,0,0,0,0,0,0,0,0
2020-03-23,"Northern Territory","NT",0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2020-03-23,"Queensland","QLD",60,319,0,1,1085,32394,60,319,0,0,0,0,0,0,0,0,0,0
2020-03-23,"South Australia","SA",34,134,0,0,0,0,34,134,0,0,0,0,0,0,0,0,0,0
2020-03-23,"Tasmania","TAS",6,27,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0
2020-03-23,"Victoria","VIC",59,355,0,0,800,23700,59,355,27,97,0,0,0,0,0,0,0,0
2020-03-23,"Western Australia","WA",20,140,0,1,0,0,20,140,0,0,0,0,0,0,0,0,0,0
2020-03-24,"Australian Capital Territory","ACT",7,39,0,0,211,2819,7,39,0,0,0,0,0,0,0,0,0,0
2020-03-24,"New South Wales","NSW",149,818,1,7,4907,61848,149,818,0,0,0,0,0,0,0,0,0,0
2020-03-24,"Northern Territory","NT",1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
2020-03-24,"Queensland","QLD",78,397,0,1,0,32394,78,397,0,0,0,0,0,0,0,0,0,0
2020-03-24,"South Australia","SA",36,170,0,0,0,0,36,170,0,0,0,0,0,0,0,0,0,0
2020-03-24,"Tasmania","TAS",8,35,0,0,1139,1139,8,35,0,0,0,0,0,0,0,0,0,0
2020-03-24,"Victoria","VIC",56,411,0,0,1300,25000,56,411,16,113,0,0,0,0,0,0,0,0
2020-03-24,"Western Australia","WA",35,175,0,1,0,0,35,175,0,0,0,0,0,0,0,0,0,0
2020-03-25,"Australian Capital Territory","ACT",5,44,0,0,189,3008,5,44,0,0,0,0,0,0,0,0,0,0
2020-03-25,"New South Wales","NSW",211,1029,0,7,6329,68177,211,1029,0,0,0,0,0,0,0,0,0,0
2020-03-25,"Northern Territory","NT",0,5,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0
2020-03-25,"Queensland","QLD",46,443,1,2,6466,38860,46,443,0,0,0,0,0,0,0,0,0,0
2020-03-25,"South Australia","SA",27,197,0,0,19269,19269,27,197,0,0,0,0,0,0,0,0,0,0
2020-03-25,"Tasmania","TAS",6,41,0,0,133,1272,6,41,0,0,0,0,0,0,0,0,0,0
2020-03-25,"Victoria","VIC",55,466,0,0,500,25500,55,466,15,128,0,0,0,0,0,0,0,0
2020-03-25,"Western Australia","WA",30,205,0,1,0,0,30,205,0,0,0,0,0,0,0,0,0,0
2020-03-26,"Australian Capital Territory","ACT",9,53,0,0,264,3272,9,53,1,1,0,0,0,0,0,0,0,0
2020-03-26,"New South Wales","NSW",190,1219,0,7,5829,74006,190,1219,0,0,0,0,0,0,0,0,0,0
2020-03-26,"Northern Territory","NT",7,12,0,0,0,0,7,12,0,1,0,0,0,0,0,0,0,0
2020-03-26,"Queensland","QLD",50,493,0,2,0,38860,50,493,0,0,0,0,0,0,0,0,0,0
2020-03-26,"South Australia","SA",38,235,0,0,1407,20676,38,235,0,0,0,0,0,0,0,0,0,0
2020-03-26,"Tasmania","TAS",5,46,0,0,0,1272,5,46,0,0,0,0,0,0,0,0,0,0
2020-03-26,"Victoria","VIC",54,520,3,3,1400,26900,54,520,21,149,0,0,0,0,0,0,0,0
2020-03-26,"Western Australia","WA",26,231,1,2,11519,11519,26,231,0,0,0,0,0,0,0,0,0,0
2020-03-27,"Australian Capital Territory","ACT",9,62,0,0,488,3760,9,62,1,2,0,0,0,0,0,0,0,0
2020-03-27,"New South Wales","NSW",186,1405,0,7,3683,77689,186,1405,0,0,0,0,0,0,0,0,0,0
2020-03-27,"Northern Territory","NT",2,14,0,0,0,0,2,14,1,2,0,0,0,0,0,0,0,0
2020-03-27,"Queensland","QLD",62,555,0,2,4105,42965,62,555,0,0,0,0,0,0,0,0,0,0
2020-03-27,"South Australia","SA",22,257,0,0,2824,23500,22,257,0,0,0,0,0,0,0,0,0,0
2020-03-27,"Tasmania","TAS",12,58,0,0,507,1779,12,58,0,0,0,0,0,0,0,0,0,0
2020-03-27,"Victoria","VIC",54,574,0,3,4100,31000,54,574,23,172,0,0,0,0,0,0,0,0
2020-03-27,"Western Australia","WA",24,255,0,2,572,12091,24,255,28,28,0,0,0,0,0,0,0,0
2020-03-28,"Australian Capital Territory","ACT",9,71,0,0,299,4059,9,71,0,2,0,0,0,0,0,0,0,0
2020-03-28,"New South Wales","NSW",212,1617,1,8,8835,86524,212,1617,0,0,0,0,0,0,0,0,0,0
2020-03-28,"Northern Territory","NT",1,15,0,0,0,0,1,15,0,2,0,0,0,0,0,0,0,0
2020-03-28,"Queensland","QLD",70,625,0,2,0,42965,70,625,0,0,0,0,0,0,0,0,0,0
2020-03-28,"South Australia","SA",30,287,0,0,1237,24737,30,287,0,0,0,0,0,0,0,0,0,0
2020-03-28,"Tasmania","TAS",4,62,0,0,0,1779,4,62,0,0,0,0,0,0,0,0,0,0
